StopId;Name;CoordinateX;CoordinateY;VehicleTypeId;NeighborStops
21560;Simge Sitesi;27,04571;38,55641;1;21527:89.21559:45.100025:433
21561;Top Sahası;27,040895;38,55074;1;21562:36
21562;Top Sahası;27,040846;38,551095;1;21393:226.21561:36
21563;Yamaç;27,05569;38,559338;1;21564:33
21564;Yamaç;27,055405;38,559496;1;21563:33
21571;Çitlenbik;27,015765;38,555206;1;21572:30
21572;Çitlenbik;27,015468;38,555171;1;21571:30
21575;Hobi Park;27,0047;38,56339;1;21576:32
21576;Hobi Park;27,00477;38,56308;1;21575:32
21577;Günerli Üçyol;27,003143;38,565989;1;21578:28
21578;Günerli Üçyol;27,002868;38,566029;1;21577:28
21579;Günerli Dörtyol;26,99701;38,570768;1;21580:14
21580;Günerli Dörtyol;26,997085;38,570647;1;21579:14
21581;Ekin Koleji;26,98524;38,57529;1;21582:9
21582;Ekin Koleji;26,98521;38,57521;1;21581:9
21583;Seyrek Belediyesi;26,9792;38,57786;1;21584:7
21584;Seyrek Belediyesi;26,97915;38,57781;1;21583:7
21585;Kumtepe;26,97731;38,57927;1;21586:8
21586;Kumtepe;26,97724;38,57924;1;21585:8
21587;Seyrek İlköğretim Okulu;26,97544;38,58035;1;21588:10
21588;Seyrek İlköğretim Okulu;26,97553;38,5803;1;21587:10
21589;Seyrek Meydan;26,97355;38,58165;1;21590:9
21590;Seyrek Meydan;26,973467;38,581612;1;21589:9
21591;Aşağı Çeşme;26,96752;38,58215;1;21592:10
21592;Aşağı Çeşme;26,96744;38,58209;1;21591:10
21593;Gediz Üniversitesi;26,9641;38,58229;1;21594:11
21594;Gediz Üniversitesi;26,96402;38,58221;1;21593:11
21595;Villakent Giriş;26,9359;38,59842;1;21596:25
21596;Villakent Giriş;26,93587;38,59817;1;21595:25
21597;Teraslı Park;26,93009;38,59955;1;21598:23
21598;Teraslı Park;26,93019;38,59934;1;21597:23
21599;Heykel;26,923651;38,601855;1;21602:124.21603:217
21600;Spor Sahası;26,927188;38,59993;1;21601:41
21601;Spor Sahası;26,926866;38,600188;1;21600:41.21602:250
21602;Heykel;26,92448;38,60093;1;21599:124.21601:250
21603;Merdivenli Park;26,92188;38,60311;1;21599:217.21606:56
21604;Çiftlik;26,9496;38,619633;1;21605:15
21605;Çiftlik;26,94975;38,61965;1;21604:15
21606;Merdivenli Park;26,92132;38,60306;1;21603:56
21607;Villakent Merkez;26,917957;38,604746;1;21610:11
21608;Serbest Bölge;26,929367;38,621767;1;21621:28
21609;Villakent Bebe;26,916237;38,60618;1;21612:18
21610;Villakent Merkez;26,918005;38,604652;1;21607:11
21611;Maltepe Giriş;26,907925;38,625968;1;21614:116
21612;Villakent Bebe;26,916085;38,606091;1;21609:18
21613;Maltepe Son Durak;26,9094;38,628782;1;21624:12.21614:203
21614;Maltepe Giriş;26,908386;38,627028;1;21611:116.21613:203.21624:198
21615;Villakent Anadolu Lisesi;26,937182;38,602576;1;21616:42
21616;Villakent Anadolu Lisesi;26,936763;38,602511;1;21615:42
21617;Florya;26,91363;38,60628;1;21618:13
21618;Florya;26,913543;38,60619;1;21617:13
21619;Şahin;26,91235;38,60846;1;21620:35
21620;Şahin;26,91203;38,608331;1;21619:35
21621;Serbest Bölge;26,929117;38,6219;1;21608:28
21622;Maltepe Mezarlık;26,924;38,630517;1;21623:38
21623;Maltepe Mezarlık;26,9237;38,63075;1;21622:38
21624;Maltepe Son Durak;26,90928;38,62879;1;21613:12.21614:198
21625;Koyundere Mera;27,066515;38,562666;1;21654:19
21626;Koyundere Eski Son Durak;27,065576;38,575625;1;21627:11
21627;Koyundere Eski Son Durak;27,06557;38,57552;1;21626:11
21628;Koyundere Kahveler;27,06745;38,57454;1;21629:21
21629;Koyundere Kahveler;27,06729;38,57441;1;21628:21
21630;İstiklal;27,069;38,5729;1;21631:15
21631;İstiklal;27,06886;38,57296;1;21630:15
21632;Ege;27,06995;38,57504;1;21633:11
21633;Ege;27,07003;38,57496;1;21632:11
21634;Çocuk Parkı;27,07014;38,57697;1;21635:15
21635;Çocuk Parkı;27,070209;38,576837;1;21634:15
21636;Kılıçkent;27,07215;38,57708;1;21637:18
21637;Kılıçkent;27,072124;38,5769;1;21636:18
21638;Güvenel;27,07383;38,57912;1;21639:23
21639;Güvenel;27,074059;38,579132;1;21638:23
21640;Aksu;27,0762;38,58144;1;21641:19
21641;Aksu;27,07625;38,58126;1;21640:19
21642;Yetmiş Beşinci Yıl İlköğretim Okulu;27,07864;38,58379;1;21643:40
21643;Yetmiş Beşinci Yıl İlköğretim Okulu;27,079;38,58396;1;21642:40
21644;Mutlu;27,08056;38,58426;1;21645:6
21645;Mutlu;27,08052;38,5843;1;21644:6
21646;Vali Kutlu Aktaş;27,08242;38,58165;1;21647:10
21647;Vali Kutlu Aktaş;27,08232;38,58162;1;21646:10
21648;Teras;27,08528;38,58244;1;21649:17
21649;Teras;27,08517;38,58231;1;21648:17
21650;Fatma Koşay İlköğretim Okulu;27,08883;38,58406;1;21651:13
21651;Fatma Koşay İlköğretim Okulu;27,08871;38,58401;1;21650:13
21652;Koyundere Toki Evleri;27,09174;38,58335;1;21653:11.21676:66.21677:60.21678:65.21679:63
21653;Koyundere Toki Evleri;27,09164;38,58331;1;21652:11.21676:73.21677:64.21678:62.21679:62.21680:99
21654;Koyundere Mera;27,066387;38,562804;1;21625:19
21655;Koyundere Mezarlık;27,07009;38,565066;1;21656:44
21656;Koyundere Mezarlık;27,070359;38,564719;1;21655:44
21657;Gazi Toki Yol Ayrımı;27,069995;38,567761;1;21688:40
21658;Aktaşlar;27,08989;38,58545;1;21659:12
21659;Aktaşlar;27,09;38,5855;1;21658:12
21660;Beyaz Ev;27,08605;38,58653;1;21661:8
21661;Beyaz Ev;27,08613;38,58655;1;21660:8
21662;Duman;27,082119;38,58647;1;21663:13
21663;Duman;27,08217;38,58659;1;21662:13
21664;Pazar Yeri;27,08377;38,58868;1;21665:20
21665;Pazar Yeri;27,08396;38,58863;1;21664:20
21666;Asarlık Park;27,08133;38,59393;1;21667:19
21667;Asarlık Park;27,08151;38,59398;1;21666:19
21668;Fırın;27,07965;38,59521;1;21669:13
21669;Fırın;27,07978;38,59524;1;21668:13
21670;Zerdeçal;27,08252;38,596;1;21671:10
21671;Zerdeçal;27,08255;38,5959;1;21670:10
21672;Sencer İlköğretim Okulu;27,08736;38,60263;1;21673:19
21673;Sencer İlköğretim Okulu;27,08755;38,60263;1;21672:19
21674;Menemen Devlet Hastanesi;27,08634;38,60678;1;21687:36.21700:155.21713:152
21676;Sekseninci Yıl İlköğretim Okulu;27,0919;38,58399;1;21652:66.21653:73.21677:20
21677;Sekseninci Yıl İlköğretim Okulu;27,0917;38,58395;1;21652:60.21653:64.21676:20
21678;Genç;27,09173;38,5827;1;21652:65.21653:62.21679:17.21680:38.21681:50
21679;Genç;27,091893;38,58274;1;21652:63.21653:62.21678:17.21680:45.21681:59
21680;Asarlık Toki Evleri Trafo;27,09173;38,58232;1;21653:99.21678:38.21679:45.21681:14.21683:92
21681;Asarlık Toki Evleri Trafo;27,09164;38,58221;1;21678:50.21679:59.21680:14.21683:84
21682;Asarlık Toki Evleri Üçyol;27,09206;38,5813;1;21683:18
21683;Asarlık Toki Evleri Üçyol;27,09193;38,58142;1;21680:92.21681:84.21682:18
21684;Asarlık Toki Evleri Tepe;27,09019;38,57956;1;21685:16.21686:73
21685;Asarlık Toki Evleri Tepe;27,09003;38,57956;1;21684:16.21686:88
21686;Asarlık Toki Evleri Son Durak;27,09087;38,57983;1;21684:73.21685:88
21687;Menemen Devlet Hastanesi Acil;27,086478;38,607115;1;21674:36.21700:120.21713:147
21688;Gazi Toki Yol Ayrımı;27,070174;38,567404;1;21657:40
21689;Gazi Toki Avm;27,069847;38,57061;1;21690:28
21690;Gazi Toki Avm;27,070064;38,57044;1;21689:28
21691;Nergis;27,087615;38,59967;1;21692:25
21692;Nergis;27,087437;38,599488;1;21691:25
21693;Maltepe Köyü;26,91717;38,63155;1;21694:32
21694;Maltepe Köyü;26,91748;38,63149;1;21693:32
21697;İstasyon Köprü;27,07948;38,60428;1;21698:19.100024:297
21698;İstasyon Köprü;27,079322;38,604386;1;21697:19.100024:286
21699;Anadolu Lisesi;27,09086;38,60887;1;21702:43
21700;Menemen Devlet Hastanesi;27,08665;38,6083;1;21674:155.21687:120.21713:163
21701;Birinci Çamlık;27,097266;38,609141;1;21704:70
21702;Anadolu Lisesi;27,09116;38,60918;1;21699:43
21703;Menemen İZSU;27,103406;38,611298;1;21706:20
21704;Birinci Çamlık;27,09796;38,60925;1;21701:70
21705;Yahşelli;27,10478;38,61202;1;21708:54
21706;Menemen İZSU;27,10357;38,61141;1;21703:20
21708;Yahşelli;27,10518;38,61239;1;21705:54
21709;Mermerci;27,11529;38,61646;1;21712:20
21711;Fabrikalar;27,12075;38,61696;1;21714:25
21712;Mermerci;27,11545;38,61658;1;21709:20
21713;Menemen Devlet Hastanesi;27,085137;38,607705;1;21700:163.21674:152.21687:147
21714;Fabrikalar;27,12055;38,61711;1;21711:25
21715;Üst Geçit;27,093849;38,609754;1;21716:10
21716;Üst Geçit;27,09385;38,609854;1;21715:10
21727;Çileklik;27,13849;38,61905;1;21728:12.21729:233
21728;Çileklik;27,13839;38,61912;1;21727:12.21729:238
21729;Yol;27,14043;38,62034;1;21727:233.21728:238.21730:152.21731:177.21732:179
21730;Yol;27,14187;38,62084;1;21729:152
21731;Emiralem Kabristan;27,13901;38,62139;1;21729:177.21732:4
21732;Kabristan;27,13897;38,62138;1;21729:179.21731:4
21733;Yayla Muhtarlık;27,136745;38,622052;1;21734:15
21734;Yayla Muhtarlık;27,1366;38,62205;1;21733:15
21735;Yayla Geçit;27,14006;38,62308;1;21736:1
21736;Yayla Geçit;27,14007;38,62309;1;21735:1
21737;Yayla;27,142512;38,623491;1;21738:10
21738;Yayla;27,142419;38,623539;1;21737:10
21739;Gönül;27,14398;38,62327;1;21740:10
21740;Gönül;27,14404;38,62319;1;21739:10
21741;Küçük Çay;27,14455;38,62211;1;21742:6
21742;Küçük Çay;27,14461;38,62209;1;21741:6
21743;Trafo;27,14529;38,62119;1;21744:8
21744;Trafo;27,14535;38,62113;1;21743:8
21745;Emiralem Dörtyol;27,14803;38,62158;1;21746:34.21747:42.21755:204
21746;Emiralem Dörtyol;27,14798;38,62192;1;21745:34.21747:9.21755:210
21747;Emiralem Dörtyol;27,14801;38,622;1;21745:42.21746:9.21755:208
21748;Jandarma;27,14793;38,62368;1;21749:18.21750:82.21751:88
21749;Jandarma;27,14796;38,6235;1;21748:18.21750:98
21750;İstasyon;27,1474;38,6243;1;21748:82.21749:98.21751:7.21754:248
21751;İstasyon;27,14737;38,62436;1;21748:88.21750:7.21754:244
21752;Belediye;27,14778;38,62575;1;21753:11.21754:107
21753;Belediye;27,14785;38,62567;1;21752:11.21754:108
21754;Değirmendere;27,148537;38,626507;1;21750:248.21751:244.21752:107.21753:108
21755;Sera;27,15007;38,621686;1;21745:204.21746:210.21747:208
21756;Merkez İlköğretim Okulu;27,15304;38,62041;1;21757:42
21757;Merkez İlköğretim Okulu;27,15263;38,6205;1;21756:42
21758;Emiralem Üçyol;27,15803;38,6182;1;21759:105
21759;Emiralem Üçyol;27,15712;38,61873;1;21758:105
21760;Sebahat Akşıray Otistik Eğitim Merkezi;27,16258;38,62004;1;21761:41
21761;Sebahat Akşıray Otistik Eğitim Merkezi;27,16243;38,61966;1;21760:41
21762;Yağ Fabrikası;27,16208;38,62589;1;21763:29
21763;Yağ Fabrikası;27,16215;38,62561;1;21762:29
21764;Emiralem;27,165944;38,627367;1;NULL
21765;Süleymanlı;27,177897;38,635249;1;21766:30.22338:56.22339:64
21766;Süleymanlı;27,177599;38,635281;1;21765:30.22338:86.22339:93
21767;Hanımeli;27,17662;38,63665;1;21768:10
21768;Hanımeli;27,17652;38,63667;1;21767:10
21769;Defne;27,1759;38,64039;1;21770:10
21770;Defne;27,1758;38,6404;1;21769:10
21771;Görece Eski Yol;27,17001;38,6463;1;21772:4
21772;Görece Eski Yol;27,17001;38,64634;1;21771:4
21773;Çocuk Parkı;27,16593;38,64832;1;21774:9
21774;Çocuk Parkı;27,16586;38,64837;1;21773:9
21778;Gerenköy Son Durak;26,904873;38,649955;1;21795:82.21796:96
21789;Maltepe Kubilay;26,91075;38,6298;1;21790:11
21790;Maltepe Kubilay;26,91083;38,629881;1;21789:11
21791;Maltepe Köprü;26,915942;38,63113;1;21792:38
21792;Maltepe Köprü;26,91556;38,63111;1;21791:38
21793;Gerenköy Mezarlık;26,90378;38,64687;1;21794:30
21794;Gerenköy Mezarlık;26,90362;38,64712;1;21793:30
21795;Gerenköy Üçyol;26,904534;38,649212;1;21778:82.21796:14
21796;Gerenköy Üçyol;26,90446;38,64909;1;21778:96.21795:14
21797;Gerenköy İlköğretim Okulu;26,90145;38,65143;1;21798:20
21798;Gerenköy İlköğretim Okulu;26,90133;38,65159;1;21797:20
21799;Gerenköy Bakkal;26,901773;38,652855;1;21800:21
21800;Gerenköy Bakkal;26,90172;38,65306;1;21799:21
21801;Gerenköy Atatürk;26,90112;38,65749;1;21802:13
21802;Gerenköy Atatürk;26,901046;38,6576;1;21801:13
21803;Gerenköy Çeşme;26,90251;38,6623;1;21804:13
21804;Gerenköy Çeşme;26,90248;38,66243;1;21803:13
21805;Gerenköy Çam;26,901415;38,655306;1;21806:26
21806;Gerenköy Çam;26,901273;38,655523;1;21805:26
21807;Maltepe Köşe;26,912733;38,62988;1;21808:8
21808;Maltepe Köşe;26,912673;38,629934;1;21807:8
21809;Yıldırım;26,998784;38,677706;1;21810:22
21810;Yıldırım;26,9989;38,67752;1;21809:22
21811;Fatih;26,975938;38,680021;1;21812:70
21812;Fatih;26,975238;38,68007;1;21811:70
21813;Ilıpınar Yolu;26,992824;38,67824;1;21814:63
21814;Ilıpınar Yolu;26,992193;38,678244;1;21813:63
21816;Yeni Bağarası Giriş;26,84321;38,662199;1;21817:13.21819:235
21817;Yeni Bağarası Giriş;26,843274;38,662309;1;21816:13.21819:227
21819;Yeni Bağarası İlköğretim Okulu;26,842429;38,664417;1;21816:235.21817:227
21821;Alan Çiftliği;26,93888;38,68724;1;21822:55
21822;Alan Çiftliği;26,93835;38,6871;1;21821:55
21823;Cemalettin Asku;27,005998;38,687519;1;21824:33
21824;Cemalettin Asku;27,00611;38,687825;1;21823:33
21825;Helvacı Karakol;27,01327;38,67842;1;21826:12
21826;Helvacı Karakol;27,01322;38,67831;1;21825:12
21827;Helvacı Ovası;27,00246;38,67763;1;21828:15
21828;Helvacı Ovası;27,00237;38,67751;1;21827:15
21829;Bahçelievler;26,96976;38,68215;1;21830:15
21830;Bahçelievler;26,96965;38,68205;1;21829:15
21831;Güven;26,93346;38,6873;1;21832:8
21832;Güven;26,93348;38,68722;1;21831:8
21833;Asya;26,92441;38,68682;1;21834:32
21834;Asya;26,92414;38,68665;1;21833:32
21835;Ilıpınar Meydan;26,91812;38,68523;1;21836:31
21836;Ilıpınar Meydan;26,9184;38,68509;1;21835:31
21837;Benzinlik;26,92201;38,68636;1;21968:14
21838;Gerenköy Dörtyol;26,904637;38,676051;1;21839:36.21840:23
21839;Gerenköy Dörtyol;26,9046;38,67641;1;21838:36.21840:18
21840;Gerenköy Dörtyol;26,90452;38,67625;1;21838:23.21839:18
21841;Bağarası Giriş;26,88699;38,671;1;21842:23
21842;Bağarası Giriş;26,8872;38,6709;1;21841:23
21843;Bağarası Buz;26,88258;38,669;1;21844:7
21844;Bağarası Buz;26,8826;38,66893;1;21843:7
21845;Bağarası Küçük Sanayi;26,87641;38,66663;1;21846:154
21846;Bağarası Küçük Sanayi;26,87786;38,66716;1;21845:154
21847;Bağarası Mehmetçik;26,86578;38,66163;1;21848:60
21848;Bağarası Mehmetçik;26,86635;38,66181;1;21847:60
21849;Bağarası Mavi;26,86152;38,66012;1;21850:13
21850;Bağarası Mavi;26,86146;38,66;1;21849:13
21851;Halil Foçalı Spor Salonu;26,8561;38,6584;1;21852:29
21852;Halil Foçalı Spor Salonu;26,85634;38,65823;1;21851:29
21853;Bağarası İlköğretim Okulu;26,85138;38,65935;1;21854:21
21854;Bağarası İlköğretim Okulu;26,85121;38,65923;1;21853:21
21855;Bağarası Atatürk Parkı;26,8488;38,65963;1;21856:83
21856;Bağarası Atatürk Parkı;26,848;38,6594;1;21855:83
21857;Yeni Bağarası;26,844014;38,659565;1;21858:41
21858;Yeni Bağarası;26,84364;38,65939;1;21857:41
21859;Foça Cezaevi;26,81363;38,65657;1;21860:11
21860;Foça Cezaevi;26,81359;38,65647;1;21859:11
21861;Selvi;26,95331;38,68474;1;21862:12
21862;Selvi;26,95328;38,68462;1;21861:12
21863;Ilıpınar;26,947509;38,685927;1;21864:24
21864;Ilıpınar;26,947283;38,685849;1;21863:24
21865;Arpa Deresi;26,832436;38,657787;1;NULL
21866;Arpa Deresi;26,837937;38,658508;1;NULL
21867;Ekiz;26,94378;38,68715;1;21868:47
21868;Ekiz;26,94331;38,68709;1;21867:47
21869;Mehmetçik Parkı;26,868294;38,66297;1;21870:70
21870;Mehmetçik Parkı;26,86898;38,663092;1;21869:70
21871;Foçaköy;26,817917;38,657572;1;21872:29
21872;Foçaköy;26,818209;38,657563;1;21871:29
21873;Foça Yolu;26,807293;38,656725;1;21874:21
21874;Foça Yolu;26,807469;38,656608;1;21873:21
21875;Türkelli Üçyol;27,028714;38,684475;1;21876:35
21876;Türkelli Üçyol;27,028369;38,684509;1;21875:35
21877;Türkelli Belediye;27,031214;38,685832;1;21900:21
21878;Çakmaklı Meydan;26,911782;38,747054;1;NULL
21879;Seyirtepe;26,77078;38,67158;1;21880:48
21880;Seyirtepe;26,770745;38,671102;1;21879:48
21881;Yeldeğirmenleri;26,75811;38,66989;1;21882:41
21882;Yeldeğirmenleri;26,75832;38,67024;1;21881:41
21883;Esnaf Sanatkarlar Odası;26,759004;38,667686;1;21884:10
21884;Esnaf Sanatkarlar Odası;26,758941;38,66761;1;21883:10
21885;Kuşburnu;26,76201;38,66235;1;21886:74
21886;Kuşburnu;26,762535;38,661833;1;21885:74
21887;Barış;26,75969;38,66405;1;21888:10
21888;Barış;26,759648;38,664145;1;21887:10
21889;Stad;26,75702;38,66537;1;21890:14
21890;Stad;26,757118;38,665472;1;21889:14
21891;Eski Foça;26,75439;38,66616;1;NULL
21892;Yıldırım;27,016732;38,675254;1;21893:55
21893;Yıldırım;27,017277;38,675164;1;21892:55
21894;Türkelli Giriş;27,014353;38,679208;1;21895:35
21895;Türkelli Giriş;27,014658;38,679372;1;21894:35
21896;İrem;27,020623;38,682928;1;21897:26
21897;İrem;27,020423;38,682758;1;21896:26
21898;Türkelli Düğün Salonu;27,024541;38,683853;1;21899:56
21899;Türkelli Düğün Salonu;27,024011;38,683672;1;21898:56
21900;Türkelli Belediye;27,03111;38,68565;1;21877:21
21901;Türkelli Çıkış;27,0305;38,68838;1;21902:21
21902;Türkelli Çıkış;27,03029;38,6884;1;21901:21
21903;Helvacı Tekel;27,02766;38,69729;1;21904:14
21904;Helvacı Tekel;27,02755;38,69737;1;21903:14
21905;Helvacı İlköğretim Okulu;27,02707;38,69966;1;21906:11
21906;Helvacı İlköğretim Okulu;27,02696;38,69966;1;21905:11
21907;Helvacı Meydan;27,02759;38,70163;1;21908:30
21908;Helvacı Meydan;27,02758;38,70133;1;21907:30
21909;Helvacı Muhtarlık;27,02568;38,70231;1;21910:19
21910;Helvacı Muhtarlık;27,0255;38,70225;1;21909:19
21911;Helvacı Belediye;27,02315;38,70164;1;21912:12
21912;Helvacı Belediye;27,02327;38,70162;1;21911:12
21913;Helvacı Çeşme;27,01834;38,69988;1;21914:15
21914;Helvacı Çeşme;27,01849;38,69987;1;21913:15
21915;Helvacı Tekstil;27,01419;38,69778;1;21916:10
21916;Helvacı Tekstil;27,01427;38,69772;1;21915:10
21917;Helvacı Hayratı;27,00918;38,69482;1;21918:19
21918;Helvacı Hayratı;27,00917;38,69463;1;21917:19
21919;Helvacı Çıkış;27,00372;38,69164;1;21920:28
21920;Helvacı Çıkış;27,0036;38,69139;1;21919:28
21921;Ahşap Ev;26,903124;38,670815;1;21922:35
21922;Ahşap Ev;26,902983;38,670491;1;21921:35
21923;Yeniköy Küme evleri;26,900501;38,698286;1;21924:17
21924;Yeniköy Küme evleri;26,900396;38,698416;1;21923:17
21925;Kozbeyli Çeşme;26,889409;38,725279;1;21926:21
21926;Kozbeyli Çeşme;26,889204;38,72534;1;21925:21
21927;Mimar Sinan;26,88898;38,72908;1;21928:9
21928;Mimar Sinan;26,888942;38,729165;1;21927:9
21929;Yeniköy;26,90027;38,690267;1;21930:13
21930;Yeniköy;26,90023;38,690144;1;21929:13
21931;Kozbeyli Giriş;26,89657;38,71309;1;21932:9
21932;Kozbeyli Giriş;26,89648;38,71309;1;21931:9
21933;Kozbeyli Meydan;26,89382;38,7157;1;21934:14.22297:98
21934;Kozbeyli Meydan;26,89371;38,71579;1;21933:14
21935;Kozbeyli İlköğretim Okulu;26,89336;38,71739;1;21936:17
21936;Kozbeyli İlköğretim Okulu;26,89325;38,71752;1;21935:17
21937;Kozbeyli Zeytin;26,89316;38,71978;1;21938:14
21938;Kozbeyli Zeytin;26,89305;38,71986;1;21937:14
21939;Lale;26,899902;38,694628;1;21940:11
21940;Lale;26,899805;38,694584;1;21939:11
21941;Doğakent;26,87378;38,73685;1;21942:13
21942;Doğakent;26,87372;38,73674;1;21941:13
21943;Alize;26,87005;38,74022;1;21944:42
21944;Alize;26,86963;38,74025;1;21943:42
21945;Meltem Sitesi;26,863636;38,744886;1;21946:20
21946;Meltem Sitesi;26,863566;38,744695;1;21945:20
21947;Foça Şahin Tepesi;26,86192;38,74773;1;21948:210
21948;Foça Şahin Tepesi;26,85982;38,74778;1;21947:210
21949;Kültür Sitesi;26,855454;38,747409;1;21950:44
21950;Kültür Sitesi;26,855894;38,747356;1;21949:44
21951;Öğretmen Evi;26,85222;38,74732;1;21952:23
21952;Öğretmen Evi;26,852;38,74725;1;21951:23
21953;Mercan;26,84593;38,74611;1;21954:9
21954;Mercan;26,84595;38,74602;1;21953:9
21955;Gazi Mustafa Kemal;26,84494;38,74358;1;21956:15
21956;Gazi Mustafa Kemal;26,84504;38,74347;1;21955:15
21957;Yeni Foça Birlik Evleri;26,84421;38,7386;1;21958:17
21958;Yeni Foça Birlik Evleri;26,84438;38,73858;1;21957:17
21959;Kozbeyli Menekşe;26,891901;38,723561;1;21960:21
21960;Kozbeyli Menekşe;26,891944;38,723352;1;21959:21
21961;Doğal Kent;26,83889;38,73553;1;21962:18
21962;Doğal Kent;26,83902;38,73541;1;21961:18
21963;Yücel Sitesi;26,83629;38,73577;1;21964:7
21964;Yücel Sitesi;26,83627;38,7357;1;21963:7
21965;Yeni Foça Dörtyol;26,8337;38,7371;1;21966:38.21967:115
21966;Yeni Foça Dörtyol;26,83332;38,73713;1;21965:38.21967:137
21967;Yeni Foça Son Durak;26,83431;38,73808;1;21965:115.21966:137
21968;Benzinlik;26,92195;38,68623;1;21837:14
21969;Ulus;26,89302;38,73034;1;21970:56
21970;Ulus;26,892462;38,730255;1;21969:56
21971;Sedef;26,89713;38,73195;1;21972:48
21972;Sedef;26,896649;38,731895;1;21971:48
21973;Ören;26,90134;38,73359;1;21974:26
21974;Ören;26,901088;38,733631;1;21973:26
21975;Çakmaklı Yolu;26,90636;38,73465;1;21976:15
21976;Çakmaklı Yolu;26,906255;38,734753;1;21975:15
21977;Horozgediği;26,91666;38,73581;1;21978:15
21978;Horozgediği;26,916747;38,73593;1;21977:15
21979;Çakmaklı;26,9241;38,73752;1;21980:28
21980;Çakmaklı;26,923894;38,737703;1;21979:28
21981;Sanayi;26,94252;38,73466;1;21982:45
21982;Sanayi;26,942915;38,734871;1;21981:45
21983;Tır parkı;26,952238;38,734915;1;21984:65
21984;Tır parkı;26,95159;38,73498;1;21983:65
21985;Sarı Evler;27,07193;38,48378;1;21986:25
21986;Sarı Evler;27,071702;38,483877;1;21985:25
21987;Yetmiş Beşinci Yıl Lisesi;27,07131;38,48541;1;21988:51
21988;Yetmiş Beşinci Yıl Lisesi;27,07081;38,48551;1;21987:51
21989;Pelit Sitesi 2;27,068531;38,486837;1;21996:173.21998:230.22152:116.22153:105
21991;İstasyon Altı 1;27,06501;38,48711;1;21992:73.21996:245
21992;İstasyon Altı 1;27,06521;38,48781;1;21991:73.100029:466
21993;İstasyon Altı 2;27,062112;38,488506;1;21994:48.100029:357
21994;İstasyon Altı 2;27,062506;38,488782;1;21993:48.100029:321
21996;Park;27,067111;38,485856;1;21989:173.21991:245.21998:133.22152:243.22153:244
21998;Elit;27,067734;38,484684;1;21989:230.21996:133.22152:235.22153:246
21999;İsmail Cem Kültür Merkezi;27,112017;38,496231;1;22000:52.22007:237
22000;İsmail Cem Kültür Merkezi;27,11151;38,49613;1;21999:52.22007:191
22001;Müyesser Turfan Güçsüzler Evi;27,10659;38,4961;1;22002:20
22002;Müyesser Turfan Güçsüzler Evi;27,10675;38,49598;1;22001:20
22003;Elit Sitesi Yol Ayrımı;27,10443;38,49549;1;22004:27
22004;Elit Sitesi Yol Ayrımı;27,10456;38,49525;1;22003:27
22005;Buruncuk Son Durak;27,024898;38,667902;1;NULL
22007;Doğa;27,10971;38,49676;1;21999:237.22000:191
22009;Fabrika;27,09212;38,4987;1;20826:42.20827:34.22010:22
22010;Fabrika;27,09202;38,4985;1;20826:24.20827:18.22009:22
22011;Oyak Blokları;27,09027;38,49308;1;20821:80.22012:31
22012;Oyak Blokları;27,09057;38,493;1;22011:31
22013;Taş Duvar;27,09253;38,50005;1;22014:26
22014;Taş Duvar;27,09228;38,49997;1;22013:26
22015;Yüksek Vadi;27,0929;38,50154;1;22016:50
22016;Yüksek Vadi;27,093375;38,501395;1;22015:50
22021;Karanfil Parkı;27,08676;38,50071;1;20789:87.20790:72.22022:37
22022;Karanfil Parkı;27,087121;38,500793;1;20789:88.20790:86.20830:78.20831:76.22021:37
22023;Tarihi Su Kemeri;27,08398;38,5022;1;22024:29
22024;Tarihi Su Kemeri;27,08369;38,50215;1;22023:29
22025;Güzeltepe Parkı;27,0827;38,50459;1;22026:21
22026;Güzeltepe Parkı;27,08249;38,50458;1;22025:21
22027;Güzeltepe Bloklar;27,07959;38,50399;1;22028:26
22028;Güzeltepe Bloklar;27,07982;38,50386;1;22027:26
22029;Güzeltepe;27,07851;38,50314;1;20914:80.22030:37
22030;Güzeltepe;27,078644;38,502797;1;20914:70.22029:37
22031;Hakimevleri Giriş;27,13485;38,49223;1;22032:14.22033:74.22034:95.22044:95
22032;Hakimevleri Giriş;27,13477;38,49211;1;22031:14.22033:88.22044:100
22033;Hakim Evleri;27,13523;38,49286;1;22031:74.22032:88.22034:24
22034;Hakim Evleri;27,13523;38,4931;1;22031:95.22033:24
22035;Onur Mahallesi;27,132702;38,487274;1;22036:26
22036;Onur Mahallesi;27,13253;38,48708;1;22035:26
22037;Körfez Evleri Giriş;27,134231;38,488816;1;22038:25
22038;Körfez Evleri Giriş;27,13404;38,48898;1;22037:25
22039;Papatya;27,13553;38,48959;1;22040:23
22040;Papatya;27,13536;38,48943;1;22039:23
22041;Körfez Evleri;27,135314;38,4911;1;22042:8
22042;Körfez Evleri;27,13537;38,49105;1;22041:8
22044;Körfez Evleri Son Durak;27,134209;38,492932;1;22031:95.22032:100
22049;Bayrak 2;27,08142;38,4818;1;22058:23.1000210:327
22050;Soyak;27,07567;38,4772;1;22051:25
22051;Soyak;27,07592;38,47718;1;22050:25
22052;Fotoğraf Evi;27,07574;38,47959;1;22053:10
22053;Fotoğraf Evi;27,07584;38,47956;1;22052:10
22054;Bayrak;27,07663;38,48156;1;22055:18
